epoch,step,train_loss,val_loss
6,3549,1.4063232443591573,
6,3599,1.524238410227523,
6,3649,1.5642786357510157,
6,3699,1.5634339457522617,
6,3749,1.4391850752469337,
6,3799,1.432941105330594,
6,3849,1.4968701115721885,
6,3899,1.5617730305754494,
6,3949,1.5182514199605772,
6,3968,,2.812335214939888
7,3999,1.604371565964579,
7,4049,1.4138370621958238,
7,4099,1.4890025550569395,
7,4149,1.5951740830891117,
7,4199,1.4756267012714281,
7,4249,1.4128108563544537,
7,4299,1.4396867716332267,
7,4349,1.5039881050578476,
7,4399,1.514035274866615,
7,4449,1.5200952514906476,
7,4499,1.4212289066093284,
7,4535,,2.788426942685705
8,4549,1.5488788723785674,
8,4599,1.4341399141784823,
8,4649,1.5110792018457806,
8,4699,1.418572764124287,
8,4749,1.3382614933474604,
8,4799,1.4937659736210125,
8,4849,1.4285603051901377,
8,4899,1.3646268732462579,
8,4949,1.3909691498356722,
8,4999,1.3991857867359256,
8,5049,1.3451400277155483,
8,5099,1.4605114152169798,
8,5102,,2.805354340721137
9,5149,1.2957952580893848,
9,5199,1.4898143268342254,
9,5249,1.3989864261540514,
9,5299,1.3188775958750463,
9,5349,1.391096524447523,
9,5399,1.334100809815186,
9,5449,1.402024424036215,
9,5499,1.4294001804790266,
9,5549,1.4209900741058812,
9,5599,1.3780450265799922,
9,5649,1.4522557635615503,
9,5669,,2.821309486103171
10,5699,1.390361625502922,
10,5749,1.371487690190596,
10,5799,1.399537772743999,
10,5849,1.3795988784848952,
10,5899,1.2532716343418706,
10,5949,1.2791446378529567,
10,5999,1.3618795510701986,
10,6049,1.3285339942024055,
10,6099,1.2547502996086572,
10,6149,1.3668437137273728,
10,6199,1.3353185046365195,
10,6236,,2.9746085921382663
11,6249,1.388285374828204,
11,6299,1.2990262275451456,
11,6349,1.24393196560909,
11,6399,1.3114384583775331,
11,6449,1.1934424976925557,
11,6499,1.324251728585679,
11,6549,1.341820368806923,
11,6599,1.288927994825967,
11,6649,1.348661581216993,
11,6699,1.2382747182602742,
11,6749,1.3206517100712187,
11,6799,1.2853037108180105,
11,6803,,2.69393562082761
12,6849,1.3900736499032025,
12,6899,1.2521225796365796,
12,6949,1.2818302868136724,
12,6999,1.3530874267775896,
12,7049,1.1912323991448903,
12,7099,1.2816414216556122,
12,7149,1.3215076876164247,
12,7199,1.3710963635114946,
12,7249,1.24859723680275,
12,7299,1.3982865348475269,
12,7349,1.2028928290524572,
12,7370,,2.853603404376853
13,7399,1.3884790302015617,
13,7449,1.2269081600618166,
13,7499,1.2748717028735792,
13,7549,1.3542076484583385,
13,7599,1.2465801722085712,
13,7649,1.3377592261742237,
13,7699,1.2808915058796713,
13,7749,1.3680111149081489,
13,7799,1.4235769790850625,
13,7849,1.255751027935207,
13,7899,1.3277084319181498,
13,7937,,2.833449692912171
14,7949,1.2146354489241116,
14,7999,1.2016969298052294,
14,8049,1.2712338585451013,
14,8099,1.282693178272202,
14,8149,1.320099849176294,
14,8199,1.2067831581812294,
14,8249,1.1633525905356992,
14,8299,1.2043363635325286,
14,8349,1.2229160640841803,
14,8399,1.2152921424881897,
14,8449,1.2285134065423178,
14,8499,1.2795342345084528,
14,8504,,2.8118951527461777
15,8549,1.2083035762076022,
15,8599,1.208392926487216,
15,8649,1.3737263717485724,
15,8699,1.0829231311225678,
15,8749,1.1450464925395227,
15,8799,1.1127120578540777,
15,8849,1.2565302916078125,
15,8899,1.2890040139354577,
15,8949,1.1055157616690743,
15,8999,1.164742909627984,
15,9049,1.2446324537095028,
15,9071,,2.7779358494728426
16,9099,1.0868778498039746,
16,9149,1.2859063447645669,
16,9199,1.1892531370551924,
16,9249,1.1765220884311751,
16,9299,1.1965053237657814,
16,9349,1.1039226987457624,
16,9399,1.3012609229260155,
16,9449,1.1516158233004812,
16,9499,1.2343580744360632,
16,9549,1.106615761136538,
16,9599,1.2317997844027855,
16,9638,,2.76975648082392
