Date,Open,High,Low,Close,Volume
09/28/2015,19:00,25.393,25.407,25.389,25.398,29410
09/28/2015,19:30,25.393,25.407,25.386,25.402,111136
09/29/2015,04:00,25.328,25.476,25.328,25.454,29693
09/29/2015,04:30,25.512,25.539,25.49,25.512,21129
09/29/2015,05:00,25.512,25.512,25.474,25.476,8018
09/29/2015,05:30,25.456,25.456,25.456,25.456,2513
09/29/2015,06:00,25.458,25.508,25.458,25.508,15630
09/29/2015,06:30,25.508,25.535,25.479,25.535,19781
09/29/2015,07:00,25.501,25.535,25.44,25.49,157270
09/29/2015,07:30,25.479,25.479,25.416,25.416,39070
09/29/2015,08:00,25.443,25.535,25.418,25.503,334140
09/29/2015,08:30,25.501,25.519,25.463,25.492,297760
09/29/2015,09:00,25.49,25.497,25.395,25.416,274575
09/29/2015,09:30,25.418,25.527,25.366,25.479,25409249
09/29/2015,10:00,25.485,25.567,25.422,25.562,16700471
09/29/2015,10:30,25.564,25.571,25.355,25.431,16079974
09/29/2015,11:00,25.431,25.456,25.272,25.319,14741443
09/29/2015,11:30,25.319,25.332,25.044,25.046,19718672
09/29/2015,12:00,25.046,25.112,24.859,25.042,30735830
09/29/2015,12:30,25.042,25.065,24.842,24.855,17907711
09/29/2015,13:00,24.855,24.961,24.819,24.936,17807862
09/29/2015,13:30,24.936,25.015,24.918,24.978,11786487
09/29/2015,14:00,24.979,24.992,24.735,24.801,18431829
09/29/2015,14:30,24.801,24.803,24.65,24.652,16016037
09/29/2015,15:00,24.654,24.729,24.31,24.33,37926063
09/29/2015,15:30,24.33,24.663,24.298,24.569,47644053
09/29/2015,16:00,24.569,25.377,24.562,24.569,9744439
09/29/2015,16:30,24.566,24.571,24.528,24.566,225831
09/29/2015,17:00,24.569,24.578,24.537,24.578,118115
09/29/2015,17:30,24.578,24.589,24.564,24.578,27081
09/29/2015,18:00,24.589,24.589,24.544,24.544,74782
09/29/2015,18:30,24.537,24.566,24.533,24.544,65658
09/29/2015,19:00,24.533,24.575,24.533,24.566,124521
09/29/2015,19:30,24.566,24.566,24.521,24.553,77108
09/30/2015,04:00,24.78,24.884,24.78,24.884,17478
09/30/2015,04:30,24.888,24.888,24.859,24.864,25743
09/30/2015,05:00,24.864,24.891,24.846,24.855,154318
09/30/2015,05:30,24.843,24.864,24.803,24.864,31211
09/30/2015,06:00,24.861,24.864,24.837,24.848,52350
09/30/2015,06:30,24.848,24.868,24.846,24.855,61969
09/30/2015,07:00,24.848,24.852,24.78,24.837,250702
09/30/2015,07:30,24.834,24.866,24.762,24.855,283229
09/30/2015,08:00,24.855,24.922,24.767,24.882,985171
09/30/2015,08:30,24.882,24.888,24.81,24.825,335886
09/30/2015,09:00,24.825,24.87,24.807,24.839,849518
09/30/2015,09:30,24.839,24.938,24.735,24.801,39068128
09/30/2015,10:00,24.801,25.082,24.794,25.073,22974051
09/30/2015,10:30,25.071,25.127,25.01,25.042,17282739
09/30/2015,11:00,25.039,25.06,24.949,24.994,11968062
09/30/2015,11:30,24.994,25.019,24.74,24.796,17925316
09/30/2015,12:00,24.798,24.816,24.589,24.714,21175322
09/30/2015,12:30,24.715,24.726,24.555,24.602,16633589
09/30/2015,13:00,24.601,24.751,24.596,24.705,13991845
09/30/2015,13:30,24.704,24.769,24.639,24.706,10416736
09/30/2015,14:00,24.705,24.721,24.573,24.616,15896784
09/30/2015,14:30,24.618,24.717,24.494,24.688,18365943
09/30/2015,15:00,24.688,24.729,24.625,24.672,12731101
09/30/2015,15:30,24.674,24.846,24.659,24.846,30592676
09/30/2015,16:00,24.848,24.848,24.686,24.701,21000211
09/30/2015,16:30,24.695,24.717,24.686,24.704,246202
09/30/2015,17:00,24.71,24.747,24.704,24.724,94038
09/30/2015,17:30,24.735,24.735,24.713,24.729,28309
09/30/2015,18:00,24.724,24.744,24.71,24.744,47214
09/30/2015,18:30,24.744,24.747,24.738,24.744,20181
09/30/2015,19:00,24.74,24.765,24.74,24.756,27792
09/30/2015,19:30,24.758,24.758,24.735,24.742,70240
10/01/2015,04:00,24.837,25.204,24.837,25.006,45634
10/01/2015,04:30,24.976,25.028,24.976,25.028,7103
10/01/2015,05:00,25.024,25.048,25.017,25.03,15471
10/01/2015,05:30,24.994,25.003,24.972,25.003,27606
10/01/2015,06:00,25.003,25.003,24.943,24.943,66437
10/01/2015,06:30,24.918,24.936,24.882,24.893,33374
10/01/2015,07:00,24.893,24.904,24.562,24.562,412331
10/01/2015,07:30,24.557,24.701,24.526,24.589,738651
10/01/2015,08:00,24.555,24.999,24.478,24.492,1540808
10/01/2015,08:30,24.492,24.598,24.431,24.442,1259590
10/01/2015,09:00,24.442,24.848,24.42,24.575,1411193
10/01/2015,09:30,24.573,24.605,24.262,24.317,50010259
10/01/2015,10:00,24.321,24.442,24.255,24.325,28396414
10/01/2015,10:30,24.327,24.35,24.174,24.219,22706682
10/01/2015,11:00,24.222,24.328,24.195,24.271,19693481
10/01/2015,11:30,24.273,24.472,24.255,24.384,19946448
10/01/2015,12:00,24.382,24.519,24.296,24.483,16252623
10/01/2015,12:30,24.483,24.564,24.456,24.462,13030572
10/01/2015,13:00,24.46,24.465,24.307,24.337,12149490
10/01/2015,13:30,24.339,24.442,24.319,24.433,9216700
10/01/2015,14:00,24.436,24.517,24.406,24.445,10966681
10/01/2015,14:30,24.447,24.6,24.447,24.589,10593976
10/01/2015,15:00,24.59,24.683,24.544,24.622,16573070
10/01/2015,15:30,24.62,24.695,24.496,24.683,21105366
10/01/2015,16:00,24.683,24.69,24.636,24.67,6705153
10/01/2015,16:30,24.67,24.692,24.668,24.69,147140
10/01/2015,17:00,24.69,24.699,24.681,24.697,45658
10/01/2015,17:30,24.69,24.701,24.688,24.688,34891
10/01/2015,18:00,24.688,24.695,24.681,24.69,20687
10/01/2015,18:30,24.688,24.688,24.681,24.681,16918
10/01/2015,19:00,24.686,24.69,24.674,24.681,54512
10/01/2015,19:30,24.681,24.701,24.681,24.699,41396
10/02/2015,04:00,24.768,24.838,24.768,24.838,20244
10/02/2015,04:30,24.789,24.825,24.789,24.789,6184
10/02/2015,05:00,24.789,24.789,24.78,24.789,3552
10/02/2015,05:30,24.78,24.825,24.78,24.82,16637
10/02/2015,06:00,24.829,24.881,24.807,24.843,46203
10/02/2015,06:30,24.861,24.881,24.838,24.863,44237
10/02/2015,07:00,24.854,24.854,24.791,24.838,116806
10/02/2015,07:30,24.836,24.838,24.802,24.804,52211
10/02/2015,08:00,24.816,24.865,24.793,24.847,440810
10/02/2015,08:30,24.847,24.854,24.329,24.39,1780349
10/02/2015,09:00,24.392,24.424,24.255,24.34,1151740
10/02/2015,09:30,24.34,24.442,24.257,24.373,31837000
10/02/2015,10:00,24.365,24.383,24.228,24.313,19022892
10/02/2015,10:30,24.315,24.529,24.286,24.525,16452947
10/02/2015,11:00,24.523,24.586,24.439,24.502,15302637
10/02/2015,11:30,24.5,24.62,24.48,24.563,16104127
10/02/2015,12:00,24.561,24.694,24.559,24.644,11497005
10/02/2015,12:30,24.64,24.773,24.635,24.734,14446233
10/02/2015,13:00,24.732,24.818,24.698,24.714,13294549
10/02/2015,13:30,24.716,24.752,24.658,24.68,8675687
10/02/2015,14:00,24.68,24.874,24.676,24.855,12283141
10/02/2015,14:30,24.854,24.892,24.76,24.766,12368393
10/02/2015,15:00,24.766,24.994,24.764,24.989,18436047
10/02/2015,15:30,24.989,25.008,24.834,24.843,36612841
10/02/2015,16:00,24.865,24.865,24.827,24.849,9003853
10/02/2015,16:30,24.847,24.854,24.845,24.847,69055
10/02/2015,17:00,24.849,24.865,24.836,24.847,553062
10/02/2015,17:30,24.847,24.861,24.836,24.854,134982
10/02/2015,18:00,24.856,24.867,24.852,24.865,29669
10/02/2015,18:30,24.854,24.863,24.852,24.861,49715
10/02/2015,19:00,24.858,24.858,24.854,24.858,20966
10/02/2015,19:30,24.858,24.87,24.856,24.87,44770
10/05/2015,04:00,24.938,24.961,24.931,24.931,4466
10/05/2015,04:30,24.981,24.981,24.967,24.97,3330
10/05/2015,05:00,24.974,24.985,24.922,24.922,10104
10/05/2015,05:30,24.925,25.001,24.916,25.001,7280
10/05/2015,06:00,25.006,25.028,24.983,25.006,29930
10/05/2015,06:30,25.006,25.015,24.967,24.967,42513
10/05/2015,07:00,24.972,24.983,24.938,24.961,266524
10/05/2015,07:30,24.958,24.958,24.749,24.78,388761
10/05/2015,08:00,24.78,24.979,24.738,24.78,799130
10/05/2015,08:30,24.783,24.803,24.668,24.74,803698
10/05/2015,09:00,24.738,24.78,24.711,24.749,810277
10/05/2015,09:30,24.751,24.812,24.587,24.668,33481375
10/05/2015,10:00,24.665,24.713,24.571,24.695,20295607
10/05/2015,10:30,24.697,24.825,24.627,24.767,18287072
10/05/2015,11:00,24.767,24.859,24.711,24.73,15844206
10/05/2015,11:30,24.729,24.762,24.671,24.715,8754031
10/05/2015,12:00,24.715,24.76,24.671,24.74,12432983
10/05/2015,12:30,24.74,24.816,24.729,24.769,12697123
10/05/2015,13:00,24.769,24.94,24.749,24.889,12310992
10/05/2015,13:30,24.889,24.976,24.884,24.934,9990377
10/05/2015,14:00,24.936,24.992,24.898,24.983,8411075
10/05/2015,14:30,24.981,25.089,24.925,24.983,13892360
10/05/2015,15:00,24.985,25.024,24.943,24.962,10466647
10/05/2015,15:30,24.963,24.972,24.837,24.925,25797809
10/05/2015,16:00,24.925,24.956,24.713,24.87,11407343
10/05/2015,16:30,24.864,24.87,24.848,24.87,55354
10/05/2015,17:00,24.873,24.956,24.87,24.882,79614
10/05/2015,17:30,24.873,24.884,24.866,24.882,21925
10/05/2015,18:00,24.884,24.884,24.866,24.87,9234
10/05/2015,18:30,24.877,24.877,24.861,24.861,26461
10/05/2015,19:00,24.87,24.87,24.855,24.855,21302
10/05/2015,19:30,24.852,24.879,24.852,24.861,27765
10/06/2015,04:00,24.855,24.857,24.729,24.758,18555
10/06/2015,04:30,24.758,24.812,24.758,24.812,2886
10/06/2015,05:00,24.814,24.821,24.814,24.821,4888
10/06/2015,05:30,24.832,24.832,24.792,24.792,10476
10/06/2015,06:00,24.821,24.825,24.794,24.798,13390
10/06/2015,06:30,24.834,24.839,24.823,24.823,54778
10/06/2015,07:00,24.825,24.843,24.783,24.81,37304
10/06/2015,07:30,24.805,24.812,24.738,24.812,56483
10/06/2015,08:00,24.803,24.879,24.803,24.879,315643
10/06/2015,08:30,24.879,24.922,24.877,24.906,223162
10/06/2015,09:00,24.913,24.947,24.891,24.909,129294
10/06/2015,09:30,24.922,25.116,24.803,24.87,34228049
10/06/2015,10:00,24.87,24.877,24.727,24.803,20597301
10/06/2015,10:30,24.801,24.846,24.735,24.783,13284842
10/06/2015,11:00,24.781,24.915,24.776,24.906,12845119
10/06/2015,11:30,24.906,25.039,24.787,24.99,17524666
10/06/2015,12:00,24.99,25.055,24.972,25.039,11363796
10/06/2015,12:30,25.039,25.072,24.934,25.006,10737729
10/06/2015,13:00,25.006,25.15,24.989,25.15,12705858
10/06/2015,13:30,25.15,25.172,25.06,25.109,10840614
10/06/2015,14:00,25.107,25.157,25.039,25.145,9689269
10/06/2015,14:30,25.143,25.169,25.057,25.087,9851626
10/06/2015,15:00,25.084,25.123,25.035,25.071,9646698
10/06/2015,15:30,25.071,25.127,25.039,25.08,18414748
10/06/2015,16:00,25.075,25.118,24.961,24.983,10395603
10/06/2015,16:30,24.988,25.001,24.893,24.893,298210
10/06/2015,17:00,24.9,24.9,24.792,24.837,308544
10/06/2015,17:30,24.877,24.882,24.848,24.882,50180
10/06/2015,18:00,24.882,24.893,24.873,24.891,37543
10/06/2015,18:30,24.891,24.913,24.884,24.911,34455
10/06/2015,19:00,24.909,24.911,24.895,24.904,33959
10/06/2015,19:30,24.904,24.911,24.904,24.909,33149
10/07/2015,04:00,25.08,25.154,25.073,25.154,29316
10/07/2015,04:30,25.157,25.199,25.157,25.181,27521
10/07/2015,05:00,25.179,25.186,25.148,25.186,21184
10/07/2015,05:30,25.186,25.208,25.175,25.186,15407
10/07/2015,06:00,25.166,25.175,25.042,25.069,48426
10/07/2015,06:30,25.118,25.134,25.019,25.019,20019
10/07/2015,07:00,25.012,25.139,25.012,25.06,131543
10/07/2015,07:30,25.107,25.175,25.105,25.172,208877
10/07/2015,08:00,25.17,25.26,25.051,25.242,530219
10/07/2015,08:30,25.242,25.265,25.202,25.211,539926
10/07/2015,09:00,25.217,25.231,25.152,25.163,372663
10/07/2015,09:30,25.166,25.179,24.967,25.088,29029959
10/07/2015,10:00,25.088,25.102,24.963,24.994,16996695
10/07/2015,10:30,24.995,24.997,24.861,24.947,15459824
10/07/2015,11:00,24.947,24.947,24.647,24.677,22277027
10/07/2015,11:30,24.681,24.814,24.665,24.798,14793402
10/07/2015,12:00,24.798,24.807,24.672,24.69,10592644
10/07/2015,12:30,24.69,24.729,24.647,24.681,8823982
10/07/2015,13:00,24.681,24.82,24.677,24.787,9459997
10/07/2015,13:30,24.787,24.891,24.787,24.882,10962222
10/07/2015,14:00,24.884,24.927,24.805,24.83,9817820
10/07/2015,14:30,24.83,24.929,24.814,24.873,10650161
10/07/2015,15:00,24.877,24.963,24.869,24.911,11307987
10/07/2015,15:30,24.913,24.954,24.866,24.954,17484628
10/07/2015,16:00,24.954,24.956,24.924,24.938,4195271
10/07/2015,16:30,24.934,24.947,24.934,24.945,79757
10/07/2015,17:00,24.943,24.949,24.943,24.947,92776
10/07/2015,17:30,24.943,24.949,24.943,24.949,47694
10/07/2015,18:00,24.94,24.949,24.94,24.945,17908
10/07/2015,18:30,24.949,24.958,24.949,24.952,25952
10/07/2015,19:00,24.952,24.956,24.952,24.952,7459
10/07/2015,19:30,24.954,24.963,24.952,24.963,48696
10/08/2015,04:00,24.805,24.834,24.792,24.792,19222
10/08/2015,04:30,24.792,24.837,24.792,24.834,21103
10/08/2015,05:00,24.825,24.852,24.825,24.852,4941
10/08/2015,06:00,24.882,24.882,24.852,24.866,6215
10/08/2015,06:30,24.848,24.85,24.848,24.848,10872
10/08/2015,07:00,24.877,24.879,24.87,24.87,19865
10/08/2015,07:30,24.879,24.936,24.873,24.915,39043
10/08/2015,08:00,24.902,24.934,24.85,24.895,123207
10/08/2015,08:30,24.915,24.915,24.85,24.868,146785
10/08/2015,09:00,24.855,24.868,24.81,24.812,354140
10/08/2015,09:30,24.823,24.823,24.537,24.557,39873869
10/08/2015,10:00,24.555,24.587,24.431,24.522,31819359
10/08/2015,10:30,24.523,24.596,24.487,24.551,15348466
10/08/2015,11:00,24.551,24.578,24.431,24.553,17086295
10/08/2015,11:30,24.555,24.578,24.487,24.537,10590848
10/08/2015,12:00,24.537,24.562,24.409,24.422,13605191
10/08/2015,12:30,24.422,24.487,24.377,24.436,12327767
10/08/2015,13:00,24.434,24.528,24.424,24.499,9707333
10/08/2015,13:30,24.496,24.517,24.451,24.505,7009152
10/08/2015,14:00,24.504,24.629,24.451,24.546,22245849
10/08/2015,14:30,24.544,24.704,24.544,24.679,17347661
10/08/2015,15:00,24.679,24.812,24.607,24.634,25196214
10/08/2015,15:30,24.633,24.679,24.596,24.668,22152571
10/08/2015,16:00,24.668,24.668,24.566,24.656,11072871
10/08/2015,16:30,24.647,24.663,24.634,24.654,54906
10/08/2015,17:00,24.652,24.665,24.652,24.656,30151
10/08/2015,17:30,24.663,24.668,24.656,24.656,30492
10/08/2015,18:00,24.665,24.665,24.652,24.663,10282
10/08/2015,18:30,24.663,24.663,24.647,24.656,19921
10/08/2015,19:00,24.656,24.656,24.647,24.647,15745
10/08/2015,19:30,24.647,24.656,24.645,24.656,39114
10/09/2015,04:00,24.645,24.645,24.645,24.645,1700
10/09/2015,05:30,24.686,24.733,24.686,24.713,6659
10/09/2015,06:00,24.706,24.706,24.706,24.706,444
10/09/2015,06:30,24.701,24.744,24.701,24.744,6326
10/09/2015,07:00,24.733,24.767,24.713,24.751,24682
10/09/2015,07:30,24.751,24.796,24.749,24.753,80282
10/09/2015,08:00,24.751,24.787,24.724,24.771,357187
10/09/2015,08:30,24.774,24.787,24.767,24.767,159258
10/09/2015,09:00,24.765,24.819,24.735,24.803,793288
10/09/2015,09:30,24.78,24.902,24.665,24.855,30994362
10/09/2015,10:00,24.857,25.089,24.839,25.048,25276929
10/09/2015,10:30,25.048,25.218,25.046,25.205,26438042
10/09/2015,11:00,25.2,25.226,25.101,25.168,14811718
10/09/2015,11:30,25.168,25.17,25.059,25.157,11456346
10/09/2015,12:00,25.157,25.161,25.089,25.134,7834408
10/09/2015,12:30,25.134,25.154,25.057,25.125,7373136
10/09/2015,13:00,25.125,25.235,25.096,25.209,14897265
10/09/2015,13:30,25.209,25.222,25.114,25.116,12007478
10/09/2015,14:00,25.116,25.217,25.111,25.217,7985352
10/09/2015,14:30,25.217,25.247,25.193,25.22,12189369
10/09/2015,15:00,25.217,25.265,25.161,25.241,11174374
10/09/2015,15:30,25.242,25.294,25.227,25.258,22943314
10/09/2015,16:00,25.258,25.289,25.051,25.24,8325650
10/09/2015,16:30,25.24,25.251,25.217,25.24,128783
10/09/2015,17:00,25.242,25.242,25.233,25.238,30504
10/09/2015,17:30,25.24,25.242,25.233,25.235,33800
10/09/2015,18:00,25.231,25.249,25.231,25.244,37174
10/09/2015,18:30,25.24,25.242,25.224,25.224,32445
10/09/2015,19:00,25.231,25.24,25.231,25.24,6327
10/09/2015,19:30,25.24,25.242,25.231,25.231,61234
10/12/2015,04:00,25.258,25.341,25.258,25.321,33373
10/12/2015,04:30,25.321,25.323,25.321,25.321,19593
10/12/2015,05:00,25.312,25.316,25.287,25.287,1554
10/12/2015,05:30,25.31,25.377,25.289,25.377,72096
10/12/2015,06:00,25.382,25.382,25.364,25.366,61950
10/12/2015,06:30,25.366,25.411,25.366,25.411,49367
10/12/2015,07:00,25.411,25.445,25.389,25.407,211549
10/12/2015,07:30,25.391,25.494,25.38,25.393,373254
10/12/2015,08:00,25.393,25.456,25.307,25.377,611517
10/12/2015,08:30,25.377,25.407,25.366,25.393,279874
10/12/2015,09:00,25.391,25.411,25.366,25.4,516157
10/12/2015,09:30,25.4,25.4,25.195,25.205,25530262
10/12/2015,10:00,25.204,25.297,25.17,25.285,12394759
10/12/2015,10:30,25.286,25.332,25.233,25.24,9410002
10/12/2015,11:00,25.24,25.256,25.197,25.215,8128036
10/12/2015,11:30,25.215,25.249,25.154,25.188,8588742
10/12/2015,12:00,25.188,25.253,25.159,25.186,5743041
10/12/2015,12:30,25.186,25.211,25.105,25.116,8142346
10/12/2015,13:00,25.118,25.168,25.105,25.155,5170830
10/12/2015,13:30,25.154,25.24,25.154,25.18,5757860
