Date,Open,High,Low,Close,Volume
03/09/1994,0.26962,0.27606,0.26501,0.27606,301446200
03/10/1994,0.27422,0.27698,0.27054,0.27422,174366300
03/11/1994,0.27238,0.2779,0.27054,0.27422,196291200
03/14/1994,0.28342,0.28342,0.2779,0.28066,535732700
03/15/1994,0.28158,0.28158,0.27422,0.27698,248087600
03/16/1994,0.27606,0.2779,0.2687,0.27054,178496100
03/17/1994,0.27054,0.27238,0.26685,0.2687,189485600
03/18/1994,0.27054,0.27054,0.26317,0.26778,271289400
03/21/1994,0.26777,0.2687,0.25949,0.26133,298987700
03/22/1994,0.25949,0.26133,0.25397,0.25765,294518300
03/23/1994,0.25949,0.26133,0.25213,0.25857,262812900
03/24/1994,0.25857,0.25949,0.25029,0.25489,228132500
03/25/1994,0.25581,0.25581,0.24109,0.24109,416789500
03/28/1994,0.24293,0.25029,0.24109,0.24477,342728700
03/29/1994,0.24477,0.24845,0.23741,0.24109,258968600
03/30/1994,0.23925,0.24477,0.23373,0.23925,205976800
03/31/1994,0.23925,0.24661,0.23189,0.24477,253562100
04/04/1994,0.23741,0.24477,0.23373,0.24477,204129300
04/05/1994,0.24845,0.25213,0.24661,0.24661,118739200
04/06/1994,0.25029,0.25029,0.24109,0.24661,156571200
04/07/1994,0.24661,0.24845,0.24109,0.24569,93839400
04/08/1994,0.24845,0.25029,0.24477,0.24661,214494100
04/11/1994,0.24661,0.24661,0.23925,0.24661,129565800
04/12/1994,0.24569,0.24569,0.23373,0.23557,165957800
04/13/1994,0.23741,0.23925,0.23005,0.23373,282768100
04/14/1994,0.22453,0.23373,0.22085,0.23189,269251900
04/15/1994,0.23005,0.23189,0.22085,0.22269,228444900
04/18/1994,0.22453,0.22453,0.21532,0.21808,279317700
04/19/1994,0.219,0.22085,0.2098,0.21348,201643400
04/20/1994,0.21532,0.22085,0.20612,0.20796,341845700
04/21/1994,0.2098,0.22453,0.19876,0.21808,497927700
04/22/1994,0.23005,0.23557,0.2098,0.219,846375200
04/25/1994,0.219,0.22821,0.21716,0.22821,435712200
04/26/1994,0.23189,0.23189,0.22821,0.23005,199184700
04/28/1994,0.22821,0.23005,0.219,0.22269,121863600
04/29/1994,0.22085,0.22453,0.219,0.22085,114962800
05/02/1994,0.22085,0.23005,0.22085,0.22821,149453000
05/03/1994,0.22821,0.23005,0.21716,0.22269,161189700
05/04/1994,0.22821,0.24477,0.22453,0.24293,441675700
05/05/1994,0.24477,0.24845,0.23741,0.24201,349710900
05/06/1994,0.23741,0.24109,0.23005,0.23787,227752200
05/09/1994,0.23741,0.23925,0.22637,0.23005,170372700
05/10/1994,0.23373,0.23557,0.22821,0.22821,178102000
05/11/1994,0.22821,0.23189,0.219,0.22269,176499100
05/12/1994,0.22453,0.22637,0.21716,0.21854,129905400
05/13/1994,0.219,0.22453,0.21532,0.22085,112327500
05/16/1994,0.22085,0.22453,0.21716,0.21716,164205400
05/17/1994,0.219,0.219,0.21164,0.21624,218447100
05/18/1994,0.219,0.22637,0.21532,0.22545,150227300
05/19/1994,0.22637,0.23925,0.22453,0.23649,331820700
05/20/1994,0.23373,0.23741,0.22821,0.22867,119038100
05/23/1994,0.22821,0.23005,0.22085,0.22453,145486500
05/24/1994,0.22821,0.23005,0.22269,0.22637,153365300
05/25/1994,0.22269,0.23373,0.22085,0.23005,165088400
05/26/1994,0.23189,0.23189,0.22269,0.22453,88582400
05/27/1994,0.22356,0.22726,0.21802,0.22126,131302300
05/31/1994,0.21802,0.21802,0.21063,0.21617,310963600
06/01/1994,0.21063,0.21155,0.20601,0.20878,466039500
06/02/1994,0.20971,0.21063,0.20047,0.20232,465024500
06/03/1994,0.20047,0.20694,0.1977,0.20416,427287500
06/06/1994,0.20324,0.20509,0.19955,0.20232,152261400
06/07/1994,0.20139,0.20509,0.20139,0.20324,169432000
06/08/1994,0.20324,0.20416,0.19216,0.19308,331219200
06/09/1994,0.18938,0.19955,0.18846,0.19955,354613700
06/10/1994,0.20047,0.20232,0.19493,0.19585,172435800
06/13/1994,0.19493,0.20093,0.19493,0.19955,112237500
06/14/1994,0.20139,0.20232,0.19677,0.20001,186480700
06/15/1994,0.19955,0.20694,0.19862,0.20555,192664200
06/16/1994,0.20509,0.20509,0.19308,0.19493,263633100
06/17/1994,0.19216,0.1977,0.19123,0.19585,271210300
06/20/1994,0.194,0.20139,0.19216,0.20047,241496700
06/21/1994,0.19862,0.20139,0.19031,0.19216,293901400
06/22/1994,0.194,0.1977,0.19216,0.194,137553600
06/23/1994,0.194,0.194,0.18384,0.18569,246327200
06/24/1994,0.18569,0.19308,0.18292,0.18927,353801900
06/27/1994,0.18661,0.194,0.18199,0.194,309218200
06/28/1994,0.194,0.20047,0.18938,0.1977,210484300
06/29/1994,0.1977,0.20047,0.19123,0.19308,163776200
06/30/1994,0.194,0.19862,0.194,0.19585,122899800
07/01/1994,0.19493,0.19585,0.18754,0.19031,216586600
07/05/1994,0.18938,0.1977,0.18938,0.19585,103713200
07/06/1994,0.194,0.19585,0.19216,0.19308,117649800
07/07/1994,0.19123,0.19955,0.18846,0.19816,205559100
07/08/1994,0.19585,0.20416,0.19585,0.20001,251563600
07/11/1994,0.20047,0.20232,0.19677,0.19955,128569100
07/12/1994,0.19955,0.21017,0.19493,0.20971,292737600
07/13/1994,0.21063,0.22356,0.21063,0.21941,543963000
07/14/1994,0.21895,0.21987,0.20878,0.21155,218264500
07/15/1994,0.20867,0.21155,0.20324,0.20878,114727200
07/18/1994,0.20786,0.21433,0.20694,0.20971,92333800
07/19/1994,0.21155,0.21248,0.20232,0.20463,140584400
07/20/1994,0.20232,0.20416,0.19493,0.19677,262604700
07/21/1994,0.19677,0.21063,0.19585,0.20694,349715700
07/22/1994,0.23373,0.23627,0.22172,0.22911,950264200
07/25/1994,0.23003,0.23557,0.22726,0.23419,510609700
07/26/1994,0.23465,0.2365,0.23003,0.23188,228101300
07/27/1994,0.23096,0.23188,0.22634,0.22957,161624800
07/28/1994,0.22911,0.23742,0.22818,0.23557,296364000
07/29/1994,0.23557,0.25128,0.23557,0.24897,671422700
08/01/1994,0.24851,0.24943,0.24204,0.24666,276987900
08/02/1994,0.24758,0.24851,0.23927,0.24066,325658100
08/03/1994,0.24204,0.24574,0.23742,0.24481,274051800
08/04/1994,0.24481,0.24943,0.24481,0.24574,223203200
08/05/1994,0.24297,0.24666,0.24297,0.24574,105120400
08/08/1994,0.24481,0.25128,0.24389,0.24943,170676800
08/09/1994,0.24758,0.25036,0.24481,0.24851,94958800
08/10/1994,0.24851,0.25775,0.24574,0.2559,306336100
08/11/1994,0.25313,0.25959,0.25036,0.25359,360120700
08/12/1994,0.25405,0.25959,0.25036,0.25682,217033100
08/15/1994,0.25771,0.25957,0.254,0.25679,144562400
08/16/1994,0.25493,0.25771,0.25215,0.25771,187495600
08/17/1994,0.25864,0.26235,0.25679,0.25957,344544100
08/18/1994,0.25771,0.26142,0.25586,0.25679,248322100
08/19/1994,0.25771,0.25957,0.254,0.25864,157170000
08/22/1994,0.25771,0.25957,0.25679,0.25864,183504300
08/23/1994,0.25864,0.26606,0.25771,0.25957,258178800
08/24/1994,0.25771,0.25957,0.25493,0.25864,206575500
08/25/1994,0.254,0.26976,0.254,0.26003,359727000
08/26/1994,0.26142,0.26791,0.26142,0.26513,245841000
08/29/1994,0.26513,0.26791,0.26142,0.26235,183126700
08/30/1994,0.26142,0.26976,0.26049,0.26884,219210000
08/31/1994,0.26698,0.27718,0.26513,0.26837,423587500
09/01/1994,0.26235,0.26513,0.25679,0.25957,245948800
09/02/1994,0.26142,0.26327,0.25957,0.26235,121963100
09/06/1994,0.26142,0.2642,0.25957,0.26374,110070200
09/07/1994,0.2642,0.27162,0.26235,0.26791,245476900
09/08/1994,0.26698,0.26884,0.2642,0.26791,191230600
09/09/1994,0.26513,0.26698,0.26235,0.26513,189302500
09/12/1994,0.2642,0.26513,0.26235,0.26513,109005000
09/13/1994,0.26513,0.26884,0.2642,0.26559,125482500
09/14/1994,0.2642,0.26513,0.25957,0.26049,119293300
09/15/1994,0.26049,0.26791,0.26049,0.26698,311764400
09/16/1994,0.26606,0.27625,0.26327,0.26976,438406300
09/19/1994,0.26976,0.27254,0.26327,0.26327,209906100
09/20/1994,0.26049,0.26235,0.25493,0.25632,237480900
09/21/1994,0.25586,0.25679,0.2503,0.25308,282733300
09/22/1994,0.254,0.254,0.24937,0.25122,176061000
09/23/1994,0.25122,0.25586,0.25122,0.25169,159974600
09/26/1994,0.25122,0.25586,0.24937,0.25169,170600000
09/27/1994,0.2503,0.25308,0.24751,0.25122,131334500
09/28/1994,0.25215,0.25493,0.24937,0.25122,97840100
09/29/1994,0.2503,0.25493,0.24751,0.25308,131685100
09/30/1994,0.25308,0.25586,0.24937,0.24983,86324900
10/03/1994,0.24937,0.2503,0.24103,0.24566,156023800
10/04/1994,0.24659,0.25215,0.24473,0.2503,195505100
10/05/1994,0.24937,0.28274,0.24751,0.28089,854550900
10/06/1994,0.27718,0.27799,0.26698,0.26884,634370000
10/07/1994,0.26791,0.27486,0.26327,0.2744,438703200
10/10/1994,0.27533,0.29387,0.2744,0.2883,630149500
10/11/1994,0.30684,0.31055,0.29201,0.29387,1014080600
10/12/1994,0.29387,0.31611,0.29016,0.31241,719130800
10/13/1994,0.31611,0.31797,0.30128,0.30499,632428200
10/14/1994,0.30777,0.31148,0.30314,0.30499,211955500
10/17/1994,0.30314,0.30777,0.2883,0.29479,365983700
10/18/1994,0.30128,0.3087,0.30036,0.30592,564266500
10/19/1994,0.30406,0.31241,0.30406,0.30592,422684100
10/20/1994,0.30592,0.31009,0.30035,0.30406,262628700
10/21/1994,0.30221,0.31704,0.30221,0.31611,388515600
10/24/1994,0.31704,0.31982,0.31055,0.31333,246205100
10/25/1994,0.3087,0.31611,0.30777,0.31611,362963400
10/26/1994,0.31611,0.32087,0.31611,0.32075,236901100
10/27/1994,0.32075,0.32446,0.31519,0.31704,191918300
10/28/1994,0.31426,0.31797,0.30963,0.31241,329064500
10/31/1994,0.31148,0.32168,0.30777,0.32029,428482300
11/01/1994,0.31797,0.32249,0.31426,0.31982,262574700
11/02/1994,0.31982,0.32075,0.30684,0.30684,263356800
11/03/1994,0.30963,0.31148,0.30406,0.30777,133060500
11/04/1994,0.30777,0.3087,0.29665,0.29943,231210800
11/07/1994,0.29943,0.30592,0.29757,0.30221,136094400
11/08/1994,0.30128,0.31611,0.2985,0.31333,420135700
11/09/1994,0.31704,0.3189,0.30406,0.3087,489201100
11/10/1994,0.30963,0.31055,0.30406,0.30638,184178500
11/11/1994,0.30592,0.30777,0.30406,0.30499,74971200
11/14/1994,0.30592,0.31704,0.30592,0.31519,168105500
11/15/1994,0.31519,0.3189,0.30592,0.30684,201802100
11/16/1994,0.30221,0.30823,0.30128,0.3036,225614900
11/17/1994,0.30314,0.30406,0.29572,0.29665,181117700
11/18/1994,0.29754,0.30126,0.29475,0.29754,176487600
11/21/1994,0.29754,0.2994,0.28266,0.28359,243181300
11/22/1994,0.2808,0.29103,0.27708,0.27801,269275400
11/23/1994,0.27522,0.28173,0.27057,0.27429,393480800
11/25/1994,0.27429,0.2808,0.27336,0.2808,101095900
11/28/1994,0.27987,0.28452,0.27755,0.28127,166458600
11/29/1994,0.28266,0.28638,0.2808,0.28452,173005700
11/30/1994,0.28545,0.29289,0.27522,0.27708,374538800
12/01/1994,0.27522,0.27987,0.26779,0.26918,371285500
12/02/1994,0.2715,0.27336,0.265,0.27197,206762600
12/05/1994,0.2715,0.27801,0.26872,0.27662,216388300
12/06/1994,0.27522,0.28545,0.27429,0.27941,285784100
12/07/1994,0.27894,0.28127,0.26825,0.27243,164805000
12/08/1994,0.27429,0.27522,0.26593,0.26686,203885800
12/09/1994,0.26686,0.27058,0.25849,0.26965,312953600
12/12/1994,0.27058,0.27336,0.26407,0.2715,268966100
12/13/1994,0.27243,0.27476,0.26965,0.27058,143080200
12/14/1994,0.2715,0.28359,0.2715,0.28173,373812900
12/15/1994,0.28266,0.28545,0.27429,0.27615,273187500
12/16/1994,0.27708,0.2808,0.27336,0.27708,215796700
12/19/1994,0.27708,0.29289,0.27708,0.29103,399490200
12/20/1994,0.29103,0.29196,0.28545,0.28638,210231000
12/21/1994,0.28173,0.28638,0.27894,0.28545,188976800
12/22/1994,0.28638,0.28917,0.28452,0.28731,159736800
12/23/1994,0.28638,0.29289,0.28638,0.28917,112697700
12/27/1994,0.29196,0.29568,0.28917,0.29103,98326500
12/28/1994,0.29103,0.29196,0.28452,0.29103,107024500
12/29/1994,0.29196,0.29661,0.29103,0.29382,145648000
12/30/1994,0.29289,0.29661,0.28824,0.2901,87733000
01/03/1995,0.28917,0.28917,0.28173,0.28545,124676000
01/04/1995,0.28731,0.29475,0.28731,0.29289,190469000
01/05/1995,0.29196,0.29289,0.28824,0.28917,88391700
01/06/1995,0.30963,0.32078,0.30591,0.31242,1292292800
01/09/1995,0.30963,0.31149,0.30498,0.30649,328991800
01/10/1995,0.30684,0.32729,0.30684,0.32497,737946300
01/11/1995,0.32543,0.35751,0.31753,0.34775,1048869400
01/12/1995,0.3431,0.34496,0.33287,0.33752,662312700
01/13/1995,0.3431,0.3431,0.33008,0.3338,421766200
01/16/1995,0.3338,0.33659,0.32915,0.33101,226833900
01/17/1995,0.33101,0.33845,0.32822,0.33473,396236700
01/18/1995,0.33473,0.33938,0.33287,0.33938,153230200
01/19/1995,0.33845,0.34217,0.33473,0.34124,377254300
01/20/1995,0.34961,0.34961,0.31614,0.31707,1200755500
01/23/1995,0.31149,0.31706,0.30498,0.31428,478377300
01/24/1995,0.31428,0.31521,0.30777,0.30963,261787400
01/25/1995,0.29382,0.31242,0.29382,0.30486,620650700
01/26/1995,0.30405,0.3087,0.29196,0.29382,295745800
01/27/1995,0.29661,0.30033,0.2901,0.29661,358379500
01/30/1995,0.29847,0.30126,0.29661,0.29847,276776900
01/31/1995,0.30126,0.30405,0.29754,0.30033,255401500
02/01/1995,0.30312,0.30312,0.29661,0.29847,190092500
02/02/1995,0.29847,0.31149,0.29847,0.30963,244364400
02/03/1995,0.31242,0.31335,0.30033,0.30126,383156100
02/06/1995,0.30312,0.30312,0.29382,0.30126,291712700
02/07/1995,0.30033,0.30498,0.29754,0.30358,241984800
02/08/1995,0.30498,0.31521,0.30405,0.31474,483566600
02/09/1995,0.31335,0.32636,0.31335,0.3245,570627000
02/10/1995,0.3245,0.32869,0.32264,0.32543,421268700
02/13/1995,0.32446,0.33192,0.3226,0.32633,339204000
02/14/1995,0.32633,0.32913,0.31794,0.32027,198245500
02/15/1995,0.3226,0.32446,0.317,0.31747,220822400
02/16/1995,0.32167,0.3226,0.31794,0.32213,261887200
02/17/1995,0.3198,0.32073,0.317,0.317,145784900
02/21/1995,0.31794,0.31887,0.30488,0.30582,361003400
02/22/1995,0.30302,0.30582,0.29929,0.30442,351229800
02/23/1995,0.30675,0.31234,0.29836,0.29976,376716100
02/24/1995,0.29929,0.30115,0.28717,0.2909,680888200
02/27/1995,0.2853,0.2909,0.28425,0.2853,321775300
02/28/1995,0.28717,0.29743,0.28344,0.29463,266901400
03/01/1995,0.29649,0.29929,0.29405,0.29836,268671200
03/02/1995,0.29929,0.30395,0.29649,0.29836,321694900
03/03/1995,0.29649,0.30349,0.29463,0.30022,174488800
03/06/1995,0.29649,0.29836,0.29463,0.29649,158869900
03/07/1995,0.29743,0.29743,0.2853,0.28577,180495000
03/08/1995,0.28903,0.29929,0.28158,0.29509,436764800
03/09/1995,0.29743,0.30115,0.2937,0.29649,235435900
03/10/1995,0.29556,0.30115,0.2937,0.29463,164487300
03/13/1995,0.29556,0.29556,0.28344,0.28437,389935100
03/14/1995,0.2853,0.2853,0.25733,0.26106,871277300
03/15/1995,0.26479,0.27039,0.26013,0.26106,874991000
03/16/1995,0.26293,0.26852,0.26106,0.26293,379142800
03/17/1995,0.26479,0.26479,0.26013,0.26199,258133500
03/20/1995,0.26199,0.26572,0.26106,0.26293,227298000
03/21/1995,0.26479,0.27412,0.26293,0.27039,365534800
03/22/1995,0.27039,0.29463,0.27039,0.28391,573553900
03/23/1995,0.28251,0.28344,0.27586,0.27691,203608200
03/24/1995,0.27878,0.28251,0.27785,0.28158,153359700
03/27/1995,0.28064,0.28064,0.27318,0.27738,170936000
03/28/1995,0.27039,0.27109,0.25454,0.2564,825708100
03/29/1995,0.2536,0.26013,0.25267,0.2564,594776900
03/30/1995,0.25827,0.26479,0.25733,0.26386,327285400
03/31/1995,0.26199,0.26572,0.2592,0.26293,219347800
04/03/1995,0.26479,0.26666,0.26199,0.26479,184704800
04/04/1995,0.26666,0.26759,0.25081,0.25267,512566600
04/05/1995,0.25454,0.2592,0.25174,0.2592,317042700
04/06/1995,0.27784,0.28344,0.26502,0.27412,865244500
04/07/1995,0.27598,0.27691,0.27039,0.27412,353991700
04/10/1995,0.27505,0.27598,0.26945,0.27318,141012100
04/11/1995,0.27412,0.28251,0.27318,0.28158,256779300
04/12/1995,0.2853,0.29556,0.27878,0.2909,568244800
04/13/1995,0.29276,0.29276,0.28251,0.2853,208716200
04/17/1995,0.28437,0.2937,0.28251,0.28624,249955300
04/18/1995,0.28717,0.2881,0.27971,0.27971,276674900
04/19/1995,0.27971,0.27971,0.26572,0.27132,334484800
04/20/1995,0.27691,0.28717,0.27318,0.28064,394426300
04/21/1995,0.27785,0.29463,0.27691,0.29183,797969300
04/24/1995,0.2909,0.29556,0.28717,0.2909,325877700
04/25/1995,0.29183,0.2937,0.27785,0.28158,327553500
04/26/1995,0.28064,0.28903,0.27878,0.2853,275843800
04/27/1995,0.28717,0.28717,0.28157,0.28251,167423500
04/28/1995,0.28344,0.28624,0.27971,0.2853,233800300
05/01/1995,0.2853,0.28903,0.28344,0.2853,213019800
05/02/1995,0.2853,0.28624,0.27971,0.28437,143653200
05/03/1995,0.2853,0.2881,0.28344,0.28437,202039600
05/04/1995,0.2853,0.29743,0.28344,0.28717,363470200
05/05/1995,0.28903,0.29183,0.28437,0.28997,248990000
05/08/1995,0.29743,0.30582,0.29649,0.30209,463216400
05/09/1995,0.30302,0.30861,0.29836,0.30768,386556600
05/10/1995,0.30955,0.31234,0.30395,0.30908,329269600
05/11/1995,0.31048,0.31048,0.30115,0.30582,626792100
05/12/1995,0.30488,0.32586,0.30209,0.3254,775620400
05/15/1995,0.32167,0.32633,0.317,0.3254,470858300
05/16/1995,0.32167,0.33099,0.317,0.32633,398032700
05/17/1995,0.32633,0.33099,0.32446,0.32819,314991500
05/18/1995,0.32913,0.32913,0.3226,0.32353,444782100
05/19/1995,0.3198,0.32633,0.31794,0.31887,386154500
05/22/1995,0.317,0.32913,0.31514,0.32913,445157600
05/23/1995,0.32913,0.33099,0.32446,0.32726,331173400
05/24/1995,0.32633,0.33006,0.3198,0.32446,316814700
05/25/1995,0.3226,0.32819,0.32073,0.32353,218891900
05/26/1995,0.32162,0.32256,0.31601,0.31929,136744900
05/30/1995,0.31882,0.32069,0.3104,0.31414,234423700
05/31/1995,0.31508,0.31508,0.30666,0.31087,190437500
06/01/1995,0.31321,0.31788,0.31227,0.31555,222899200
06/02/1995,0.31321,0.31695,0.3104,0.31508,126169600
06/05/1995,0.31695,0.32536,0.31508,0.32536,303986100
06/06/1995,0.3263,0.33191,0.32536,0.3291,376342800
06/07/1995,0.33004,0.33004,0.32256,0.32256,148644000
06/08/1995,0.32443,0.32443,0.31508,0.32116,162508300
06/09/1995,0.3263,0.32723,0.32256,0.32536,222778700
06/12/1995,0.3291,0.33284,0.32817,0.33039,253208100
06/13/1995,0.33284,0.33378,0.32817,0.3291,150341900
06/14/1995,0.32817,0.32817,0.32443,0.3263,140916300
06/15/1995,0.3263,0.32723,0.32443,0.3263,110727600
06/16/1995,0.32817,0.3291,0.32536,0.32817,106489400
06/19/1995,0.32817,0.33845,0.32536,0.33191,560496500
06/20/1995,0.34406,0.35715,0.34406,0.35435,881595800
06/21/1995,0.35622,0.37492,0.34967,0.36931,747284300
06/22/1995,0.3665,0.37118,0.3637,0.36744,565724100
06/23/1995,0.36463,0.3665,0.35715,0.36463,276899300
06/26/1995,0.36089,0.36276,0.35622,0.35996,182375700
06/27/1995,0.35435,0.36089,0.34687,0.34687,259157600
06/28/1995,0.34406,0.35528,0.33939,0.34874,317957400
06/29/1995,0.34687,0.35996,0.34406,0.35341,277607800
06/30/1995,0.35341,0.35809,0.345,0.34734,197550300
07/03/1995,0.3478,0.35248,0.34593,0.35107,47021100
07/05/1995,0.35061,0.35809,0.3478,0.3478,211361100
07/06/1995,0.3478,0.35154,0.34219,0.35154,219757300
07/07/1995,0.35061,0.36837,0.34967,0.3637,462109200
07/10/1995,0.3637,0.37305,0.35996,0.3637,355646500
07/11/1995,0.35715,0.3637,0.35201,0.35248,256283100
07/12/1995,0.35341,0.35902,0.345,0.35154,338787400
07/13/1995,0.35435,0.36463,0.35248,0.35622,420583100
07/14/1995,0.35435,0.3665,0.35154,0.36463,331768400
07/17/1995,0.36557,0.37211,0.3637,0.3665,269973700
07/18/1995,0.3665,0.37071,0.35715,0.35996,303959400
07/19/1995,0.35154,0.35902,0.33658,0.34032,621970400
07/20/1995,0.34406,0.35435,0.33658,0.35201,395448100
07/21/1995,0.32162,0.33565,0.32162,0.32723,904698600
07/24/1995,0.3291,0.34032,0.32723,0.33939,256202900
07/25/1995,0.34406,0.34687,0.34126,0.34219,314574900
07/26/1995,0.34593,0.34593,0.33939,0.33939,204662800
07/27/1995,0.34032,0.35528,0.34032,0.35014,388175000
07/28/1995,0.34967,0.35341,0.33658,0.34032,311486600
07/31/1995,0.34032,0.34126,0.33471,0.33658,189234300
08/01/1995,0.33565,0.33565,0.32536,0.32536,251777500
08/02/1995,0.32817,0.33658,0.32723,0.33191,328425800
08/03/1995,0.33004,0.34126,0.32817,0.33658,255374100
08/04/1995,0.33658,0.33752,0.32723,0.33097,229570600
08/07/1995,0.33004,0.33378,0.32256,0.32443,231295300
08/08/1995,0.3263,0.32723,0.31695,0.31788,280041100
08/09/1995,0.31882,0.32723,0.31788,0.32256,440503900
08/10/1995,0.32256,0.32349,0.31882,0.31975,195798800
08/11/1995,0.32069,0.32256,0.31321,0.32209,247017900
08/14/1995,0.32162,0.32723,0.32069,0.32443,199836400
08/15/1995,0.32817,0.33004,0.32256,0.32957,379444500
08/16/1995,0.33,0.33375,0.32719,0.33375,348371700
08/17/1995,0.33469,0.34125,0.33094,0.33469,293918600
08/18/1995,0.33656,0.33844,0.32813,0.33656,287092100
08/21/1995,0.33656,0.34031,0.33094,0.33094,323545100
08/22/1995,0.33281,0.33844,0.33094,0.33563,258385500
08/23/1995,0.33656,0.34406,0.33469,0.34125,302145300
08/24/1995,0.34219,0.34688,0.34125,0.34313,342771800
08/25/1995,0.34406,0.34406,0.33469,0.33563,159932600
08/28/1995,0.33656,0.3375,0.3225,0.3225,289332000
08/29/1995,0.3225,0.32438,0.31875,0.32344,377451500
08/30/1995,0.32438,0.32813,0.32344,0.32531,182705800
08/31/1995,0.32531,0.32625,0.3225,0.3225,104599500
09/01/1995,0.3225,0.32625,0.32156,0.32203,117119500
09/05/1995,0.32625,0.32625,0.32063,0.32625,214252300
09/06/1995,0.32906,0.33129,0.32625,0.32813,238998900
09/07/1995,0.33,0.33985,0.32813,0.33563,312291900
09/08/1995,0.33563,0.33656,0.33375,0.33563,208065700
09/11/1995,0.33656,0.34125,0.33188,0.33188,205345700
09/12/1995,0.33375,0.33656,0.31969,0.32203,388398300
09/13/1995,0.32156,0.32531,0.315,0.31781,384224800
09/14/1995,0.31031,0.31219,0.29813,0.3,655423700
09/15/1995,0.28031,0.29906,0.26625,0.26906,1442806600
09/18/1995,0.27281,0.27609,0.26906,0.27516,739863500
09/19/1995,0.27563,0.27844,0.27094,0.27563,583357100
09/20/1995,0.27938,0.28031,0.27375,0.27469,383104800
09/21/1995,0.27375,0.28125,0.27281,0.2775,413491400
09/22/1995,0.27656,0.27938,0.27281,0.27797,474571300
09/25/1995,0.28688,0.28699,0.28031,0.28137,375251500
09/26/1995,0.28313,0.28406,0.27844,0.28031,298692000
09/27/1995,0.28125,0.28125,0.26063,0.27188,537184100
09/28/1995,0.27375,0.28406,0.27375,0.28313,394264900
09/29/1995,0.285,0.28688,0.27656,0.27938,337398400
10/02/1995,0.28313,0.28875,0.28125,0.28219,466664300
10/03/1995,0.28594,0.28875,0.27844,0.28219,345024900
10/04/1995,0.27469,0.2775,0.27,0.27281,317585100
10/05/1995,0.27188,0.27469,0.26906,0.27375,290558600
10/06/1995,0.27563,0.2775,0.26719,0.26766,367905000
10/09/1995,0.26531,0.26813,0.25781,0.2611,443531300
10/10/1995,0.25781,0.2625,0.25219,0.26016,476504500
10/11/1995,0.26438,0.26719,0.25594,0.26156,396278100
10/12/1995,0.2625,0.26531,0.26063,0.26484,192919100
10/13/1995,0.26813,0.27656,0.26625,0.27,279985400
10/16/1995,0.27188,0.2775,0.26906,0.27094,216745700
10/17/1995,0.27375,0.27656,0.26906,0.27469,212639000
10/18/1995,0.2775,0.29672,0.27563,0.28031,609997200
10/19/1995,0.26906,0.27094,0.26063,0.26063,1124874500
10/20/1995,0.26438,0.26438,0.25969,0.26344,459917900
10/23/1995,0.26344,0.26344,0.26063,0.26344,235478900
10/24/1995,0.26625,0.26625,0.26156,0.26344,254158800
10/25/1995,0.26438,0.26531,0.26063,0.26063,158692600
10/26/1995,0.26156,0.2625,0.25875,0.26156,149839300
10/27/1995,0.26156,0.26156,0.25594,0.26063,183585800
10/30/1995,0.26156,0.26438,0.25969,0.26438,209092400
10/31/1995,0.26438,0.27469,0.26344,0.27235,344305100
11/01/1995,0.27469,0.27844,0.26625,0.27469,230038900
11/02/1995,0.27656,0.27656,0.27188,0.27469,181852400
11/03/1995,0.27563,0.27656,0.26906,0.27375,213612300
11/06/1995,0.27375,0.29063,0.27281,0.28594,371158200
11/07/1995,0.28313,0.30375,0.28125,0.29719,876649300
11/08/1995,0.29813,0.3075,0.29063,0.29156,427171300
11/09/1995,0.29813,0.3,0.29156,0.29531,309651900
11/10/1995,0.29531,0.30188,0.29156,0.29813,265612200
11/13/1995,0.30188,0.30938,0.3,0.30656,377824900
11/14/1995,0.3075,0.31875,0.3075,0.31125,484851100
11/15/1995,0.315,0.315,0.30094,0.3075,295398700
11/16/1995,0.30656,0.31125,0.29625,0.29953,269318800
11/17/1995,0.3,0.30281,0.29813,0.30094,153012600
11/20/1995,0.30188,0.30188,0.28875,0.28969,176732500
11/21/1995,0.29153,0.29153,0.28495,0.29059,227397200
11/22/1995,0.29059,0.29529,0.28965,0.29059,117260800
11/24/1995,0.29247,0.30376,0.29153,0.30235,130486200
11/27/1995,0.30564,0.30564,0.29623,0.29623,137517600
11/28/1995,0.29623,0.30188,0.29529,0.30094,209214000
11/29/1995,0.30188,0.30188,0.29341,0.29529,124930200
11/30/1995,0.29247,0.29341,0.28589,0.28683,207512500
12/01/1995,0.28589,0.28777,0.27931,0.28307,242350400
12/04/1995,0.30188,0.30188,0.29341,0.29717,570460200
12/05/1995,0.28965,0.3,0.28777,0.29717,431507000
12/06/1995,0.29906,0.3,0.28871,0.29153,238668700
12/07/1995,0.29153,0.29153,0.28495,0.29012,168434600
12/08/1995,0.29153,0.29623,0.28495,0.29623,167756600
12/11/1995,0.29717,0.29811,0.28871,0.29059,132506600
12/12/1995,0.29059,0.29059,0.28589,0.28589,210715900
12/13/1995,0.28777,0.29341,0.27648,0.28871,812824100
12/14/1995,0.29247,0.29623,0.28589,0.28777,395791800
12/15/1995,0.26708,0.27554,0.25862,0.2652,862642000
12/18/1995,0.26426,0.2652,0.23981,0.24263,791025600
12/19/1995,0.24639,0.25015,0.24263,0.24639,511338100
12/20/1995,0.25203,0.25297,0.24451,0.24545,434045700
